date_2,avg_temp,avg_rain,avg_wetb,avg_vappr,avg_rhum,avg_wdsp,avg_wddir,avg_dewpt,avg_msl,season,day,month,year,dd
2020-09-25,18.0,-0.0,8.19,8.76,67.88,18.58,317.08,5.02,1015.25,Autumn,25,9,2020,18.0
2020-09-26,16.2,-0.0,6.96,7.85,65.92,8.38,165.0,3.44,1019.73,Autumn,26,9,2020,16.2
2020-09-27,17.95,0.0,9.7,11.38,84.12,6.83,276.25,8.36,1018.34,Autumn,27,9,2020,17.95
2020-09-28,21.7,0.06,12.81,13.59,81.92,12.33,282.08,11.26,1013.98,Autumn,28,9,2020,21.7
2020-09-29,18.8,0.29,10.5,11.81,85.12,11.96,229.58,9.3,1014.26,Autumn,29,9,2020,18.8
2020-09-30,18.65,0.45,11.42,12.9,89.17,15.42,274.58,10.56,1001.25,Autumn,30,9,2020,18.65
2020-10-01,14.55,0.25,7.39,9.48,85.54,6.83,285.83,6.18,995.79,Autumn,1,10,2020,14.55
2020-10-02,17.2,0.01,8.45,9.66,77.33,19.88,347.92,6.45,997.18,Autumn,2,10,2020,17.2
2020-10-03,17.6,-0.0,8.5,9.58,76.38,16.79,324.58,6.33,997.86,Autumn,3,10,2020,17.6
2020-10-04,17.049999999999997,-0.0,9.25,10.45,80.79,25.92,313.75,7.56,992.02,Autumn,4,10,2020,17.049999999999997
2020-10-05,20.299999999999997,0.02,10.89,11.9,83.25,16.42,277.92,9.5,999.11,Autumn,5,10,2020,20.299999999999997
2020-10-06,20.35,0.01,10.51,11.39,80.25,17.08,278.75,8.88,1002.43,Autumn,6,10,2020,20.35
2020-10-07,19.15,0.35,11.36,13.02,91.33,10.67,224.58,10.68,1010.85,Autumn,7,10,2020,19.15
2020-10-08,19.25,0.08,9.99,10.95,78.96,14.38,310.0,8.15,1014.59,Autumn,8,10,2020,19.25
2020-10-09,16.650000000000002,0.01,8.56,9.83,78.79,12.71,287.5,6.68,1022.02,Autumn,9,10,2020,16.650000000000002
2020-10-10,16.75,0.0,8.65,9.94,79.17,14.88,305.0,6.85,1029.0,Autumn,10,10,2020,16.75
2020-10-11,18.05,0.02,9.78,11.04,83.62,8.62,281.67,8.42,1029.88,Autumn,11,10,2020,18.05
2020-10-12,18.299999999999997,0.19,10.68,11.92,84.88,14.96,292.5,9.43,1021.1,Autumn,12,10,2020,18.299999999999997
2020-10-13,17.15,-0.0,8.9,10.08,78.83,13.83,300.83,7.09,1017.82,Autumn,13,10,2020,17.15
2020-10-14,18.3,-0.0,8.98,10.15,78.46,10.96,183.75,7.15,1024.44,Autumn,14,10,2020,18.3
2020-10-15,17.35,0.02,8.73,10.11,81.33,7.12,154.58,7.09,1027.34,Autumn,15,10,2020,17.35
2020-10-16,16.5,0.04,8.28,9.25,73.12,11.58,105.42,5.8,1023.66,Autumn,16,10,2020,16.5
2020-10-17,17.1,0.01,9.31,10.08,74.62,12.33,102.08,7.04,1020.72,Autumn,17,10,2020,17.1
2020-10-18,19.299999999999997,0.29,11.6,12.75,86.46,12.46,140.0,10.55,1020.17,Autumn,18,10,2020,19.299999999999997
2020-10-19,20.1,0.6,12.48,14.05,93.04,19.96,158.33,12.03,1003.22,Autumn,19,10,2020,20.1
2020-10-20,19.450000000000003,0.29,12.31,13.69,90.5,26.21,190.83,11.62,986.72,Autumn,20,10,2020,19.450000000000003
2020-10-21,16.65,0.01,9.33,11.12,89.21,10.04,318.75,8.46,996.99,Autumn,21,10,2020,16.65
2020-10-22,14.35,-0.0,6.94,8.4,74.0,9.62,270.83,4.45,1007.83,Autumn,22,10,2020,14.35
2020-10-23,16.45,0.12,8.94,9.94,76.12,18.58,238.75,6.83,1004.3,Autumn,23,10,2020,16.45
2020-10-24,17.6,0.24,9.58,10.8,81.17,20.75,225.83,7.98,991.42,Autumn,24,10,2020,17.6
2020-10-25,15.85,0.06,7.66,9.09,76.79,14.5,245.83,5.59,990.52,Autumn,25,10,2020,15.85
2020-10-26,15.950000000000001,0.01,8.47,9.98,81.54,14.0,271.67,6.92,999.51,Autumn,26,10,2020,15.950000000000001
2020-10-27,16.9,0.35,9.26,10.65,82.29,18.29,235.42,7.69,992.44,Autumn,27,10,2020,16.9
2020-10-28,13.8,0.2,7.08,8.93,80.42,14.38,247.92,5.34,998.95,Autumn,28,10,2020,13.8
2020-10-29,18.75,0.38,12.33,13.97,93.71,24.96,220.0,11.9,1003.96,Autumn,29,10,2020,18.75
2020-10-30,18.2,0.11,10.84,12.38,89.33,11.62,214.58,9.96,1010.15,Autumn,30,10,2020,18.2
2020-10-31,18.45,0.2,10.03,11.43,83.71,25.33,219.58,8.58,999.64,Autumn,31,10,2020,18.45
2020-11-01,19.35,0.92,12.0,13.7,93.29,26.42,216.25,11.48,990.52,Autumn,1,11,2020,19.35
2020-11-02,13.850000000000001,0.13,7.22,8.98,79.08,16.75,265.42,5.32,1002.57,Autumn,2,11,2020,13.850000000000001
2020-11-03,12.95,0.05,5.62,8.03,80.21,12.96,283.33,3.81,1020.87,Autumn,3,11,2020,12.95
2020-11-04,12.65,0.0,5.96,8.24,80.33,6.38,334.17,4.18,1036.72,Autumn,4,11,2020,12.65
2020-11-05,11.95,0.0,5.72,8.27,82.96,4.37,260.42,4.22,1038.18,Autumn,5,11,2020,11.95
2020-11-06,15.4,-0.0,8.85,10.33,82.54,11.62,100.83,7.38,1023.89,Autumn,6,11,2020,15.4
2020-11-07,17.8,0.09,11.23,13.02,94.54,12.79,100.83,10.85,1014.09,Autumn,7,11,2020,17.8
2020-11-08,18.55,0.12,11.98,13.9,98.08,12.42,137.92,11.86,1011.78,Autumn,8,11,2020,18.55
2020-11-09,18.15,0.1,11.79,13.71,97.42,9.75,152.08,11.64,1011.6,Autumn,9,11,2020,18.15
2020-11-10,16.549999999999997,0.24,10.54,12.31,92.38,14.38,208.75,9.99,1017.24,Autumn,10,11,2020,16.549999999999997
2020-11-11,16.95,0.72,10.97,12.83,94.33,23.92,207.92,10.55,1003.9,Autumn,11,11,2020,16.95
2020-11-12,15.8,0.17,9.46,11.21,88.67,19.21,213.75,8.55,1005.75,Autumn,12,11,2020,15.8
2020-11-13,14.75,0.04,8.1,9.83,83.08,15.08,227.08,6.66,1005.76,Autumn,13,11,2020,14.75
2020-11-14,17.6,0.21,10.43,12.0,89.75,24.83,193.75,9.64,993.43,Autumn,14,11,2020,17.6
2020-11-15,15.0,0.18,7.99,9.59,80.29,18.0,253.33,6.25,991.12,Autumn,15,11,2020,15.0
2020-11-16,16.6,0.24,10.02,11.82,90.21,17.29,234.58,9.2,1010.12,Autumn,16,11,2020,16.6
2020-11-17,18.5,0.15,12.1,14.04,98.29,22.17,205.0,12.0,1011.98,Autumn,17,11,2020,18.5
2020-11-18,16.65,0.07,8.85,10.44,82.29,21.21,242.5,7.22,1011.51,Autumn,18,11,2020,16.65
2020-11-19,13.25,-0.0,6.3,8.06,73.54,11.92,270.42,3.8,1032.01,Autumn,19,11,2020,13.25
2020-11-20,17.15,0.12,10.47,12.18,91.83,15.21,232.92,9.84,1028.61,Autumn,20,11,2020,17.15
2020-11-21,16.65,0.04,9.77,11.59,90.83,13.0,255.83,9.06,1023.85,Autumn,21,11,2020,16.65
2020-11-22,11.899999999999999,0.01,5.92,8.53,85.71,4.25,306.25,4.66,1027.23,Autumn,22,11,2020,11.899999999999999
2020-11-23,14.45,0.05,9.74,11.76,93.83,17.58,208.33,9.28,1020.9,Autumn,23,11,2020,14.45
2020-11-24,14.35,0.17,8.83,11.09,92.33,18.25,237.5,8.22,1007.95,Autumn,24,11,2020,14.35
2020-11-25,10.85,-0.0,5.16,8.23,88.0,6.79,331.25,4.14,1015.07,Autumn,25,11,2020,10.85
2020-11-26,10.25,0.01,5.51,8.72,93.42,5.96,242.5,4.99,1022.41,Autumn,26,11,2020,10.25
2020-11-27,9.75,0.02,5.14,8.32,90.42,5.67,218.33,4.33,1017.37,Autumn,27,11,2020,9.75
2020-11-28,14.55,0.34,9.67,11.79,95.17,11.79,87.5,9.33,1014.1,Autumn,28,11,2020,14.55
2020-11-29,16.049999999999997,-0.0,10.0,11.85,92.88,4.38,108.33,9.46,1025.7,Autumn,29,11,2020,16.049999999999997
2020-11-30,15.100000000000001,0.01,8.97,10.86,89.92,7.71,281.25,8.17,1027.97,Autumn,30,11,2020,15.100000000000001
2020-12-01,15.75,-0.0,9.51,11.15,88.0,8.04,319.17,8.55,1029.45,Winter,1,12,2020,15.75
2020-12-02,12.899999999999999,0.0,6.62,8.75,81.58,10.46,279.17,4.97,1020.0,Winter,2,12,2020,12.899999999999999
2020-12-03,7.85,0.03,3.66,7.35,86.92,14.75,294.58,2.5,990.37,Winter,3,12,2020,7.85
2020-12-04,9.05,0.02,3.6,7.0,80.88,25.17,331.67,1.82,986.7,Winter,4,12,2020,9.05
2020-12-05,11.0,0.0,5.9,8.18,79.79,21.42,337.5,4.08,997.25,Winter,5,12,2020,11.0
2020-12-06,9.0,-0.0,4.35,7.79,88.58,6.62,251.25,3.38,1003.84,Winter,6,12,2020,9.0
2020-12-07,6.5,0.04,3.39,7.41,91.5,11.96,193.75,2.68,1000.09,Winter,7,12,2020,6.5
2020-12-08,9.450000000000001,-0.0,3.95,7.24,82.71,14.17,311.67,2.35,1007.85,Winter,8,12,2020,9.450000000000001
2020-12-09,12.9,0.55,7.36,9.89,90.46,13.42,227.92,6.55,1000.54,Winter,9,12,2020,12.9
2020-12-10,14.15,0.19,8.48,10.71,92.25,14.21,249.17,7.87,992.45,Winter,10,12,2020,14.15
2020-12-11,13.2,0.05,7.67,9.87,88.25,12.5,277.92,6.71,986.58,Winter,11,12,2020,13.2
2020-12-12,11.0,0.05,5.42,7.91,79.71,12.08,241.25,3.57,1002.83,Winter,12,12,2020,11.0
2020-12-13,15.55,1.04,10.14,12.05,94.08,22.88,195.83,9.7,987.35,Winter,13,12,2020,15.55
2020-12-14,14.2,0.12,8.11,9.88,84.25,19.29,215.83,6.79,988.74,Winter,14,12,2020,14.2
2020-12-15,13.65,0.41,7.72,9.55,82.92,17.88,193.75,6.26,994.38,Winter,15,12,2020,13.65
2020-12-16,13.950000000000001,0.12,7.78,9.9,87.83,20.92,217.08,6.77,994.9,Winter,16,12,2020,13.950000000000001
2020-12-17,14.700000000000001,0.43,9.42,11.6,94.96,17.04,207.08,9.02,1004.12,Winter,17,12,2020,14.700000000000001
2020-12-18,15.899999999999999,0.38,10.16,12.12,94.46,19.54,192.5,9.76,995.16,Winter,18,12,2020,15.899999999999999
2020-12-19,13.25,0.24,7.28,9.22,82.33,19.71,227.92,5.78,994.05,Winter,19,12,2020,13.25
2020-12-20,12.5,0.02,6.45,8.71,82.75,10.71,225.0,4.93,1006.78,Winter,20,12,2020,12.5
2020-12-21,15.149999999999999,0.26,9.42,11.66,96.21,12.04,219.58,9.14,1000.65,Winter,21,12,2020,15.149999999999999
2020-12-22,8.8,0.47,5.3,8.39,89.29,9.46,121.67,4.39,1008.21,Winter,22,12,2020,8.8
2020-12-23,8.75,0.65,4.55,7.69,84.79,21.5,325.0,3.17,1009.04,Winter,23,12,2020,8.75
2020-12-24,8.1,-0.0,3.54,6.71,76.75,14.08,330.42,1.3,1032.59,Winter,24,12,2020,8.1
2020-12-25,8.25,-0.0,3.81,7.5,87.58,7.42,285.0,2.72,1034.81,Winter,25,12,2020,8.25
2020-12-26,14.350000000000001,0.23,8.29,10.16,86.83,22.08,250.42,7.21,1011.61,Winter,26,12,2020,14.350000000000001
2020-12-27,9.65,0.22,3.6,7.23,85.33,16.75,283.33,2.28,977.78,Winter,27,12,2020,9.65
2020-12-28,9.7,0.1,4.58,7.25,76.58,28.29,320.83,2.34,981.88,Winter,28,12,2020,9.7
2020-12-29,8.1,0.01,3.7,6.77,76.12,24.04,326.67,1.39,998.76,Winter,29,12,2020,8.1
2020-12-30,5.6,0.15,2.65,6.86,88.5,8.04,248.33,1.61,1005.25,Winter,30,12,2020,5.6
2020-12-31,6.65,0.05,2.86,6.82,84.92,16.67,327.5,1.48,1009.69,Winter,31,12,2020,6.65
2021-01-01,7.7,-0.0,3.7,7.07,81.71,14.58,345.0,2.03,1017.15,Winter,1,1,2021,7.7
2021-01-02,6.95,-0.0,2.95,6.85,84.75,12.46,334.17,1.58,1022.29,Winter,2,1,2021,6.95
2021-01-03,5.0,-0.0,1.48,6.02,82.46,12.54,334.58,-0.21,1023.27,Winter,3,1,2021,5.0
2021-01-04,5.3999999999999995,-0.0,1.89,6.28,83.42,12.5,70.42,0.34,1025.16,Winter,4,1,2021,5.3999999999999995
2021-01-05,6.0,-0.0,2.05,6.18,80.17,13.08,40.83,0.15,1026.55,Winter,5,1,2021,6.0
2021-01-06,4.05,-0.0,1.35,6.01,83.38,11.42,247.08,-0.2,1024.28,Winter,6,1,2021,4.05
2021-01-07,4.75,-0.0,1.35,6.22,87.38,8.92,330.83,0.22,1021.16,Winter,7,1,2021,4.75
2021-01-08,3.6,-0.0,0.83,5.45,75.88,13.08,333.33,-1.65,1023.16,Winter,8,1,2021,3.6
2021-01-09,3.5,-0.0,-0.46,4.78,72.83,6.25,340.83,-3.32,1027.57,Winter,9,1,2021,3.5
2021-01-10,6.45,-0.0,2.14,6.77,87.75,5.25,308.75,1.06,1027.18,Winter,10,1,2021,6.45
2021-01-11,11.95,-0.0,6.99,9.39,87.42,14.38,248.33,5.95,1018.96,Winter,11,1,2021,11.95
2021-01-12,16.05,-0.0,9.48,11.28,90.25,11.42,265.83,8.73,1016.93,Winter,12,1,2021,16.05
2021-01-13,15.0,0.02,9.65,11.78,96.04,13.42,238.75,9.37,1018.43,Winter,13,1,2021,15.0
2021-01-14,12.850000000000001,-0.0,7.03,9.28,85.46,14.17,318.33,5.79,1023.08,Winter,14,1,2021,12.850000000000001
2021-01-15,12.1,0.66,7.08,9.82,93.17,13.46,205.0,6.55,1023.96,Winter,15,1,2021,12.1
2021-01-16,13.55,0.02,6.5,8.57,78.79,14.29,282.5,4.47,1019.51,Winter,16,1,2021,13.55
2021-01-17,9.95,-0.0,4.7,7.57,80.88,7.58,281.25,2.96,1027.47,Winter,17,1,2021,9.95
2021-01-18,13.3,0.2,7.99,10.53,94.75,9.75,217.5,7.57,1016.78,Winter,18,1,2021,13.3
2021-01-19,15.7,0.69,9.93,12.09,97.46,20.62,222.92,9.75,997.23,Winter,19,1,2021,15.7
2021-01-20,11.75,0.62,5.56,8.88,92.75,12.42,291.25,4.93,982.42,Winter,20,1,2021,11.75
2021-01-21,8.6,0.0,3.4,6.93,81.96,11.0,287.92,1.73,986.13,Winter,21,1,2021,8.6
2021-01-22,6.6,0.01,2.26,6.62,87.12,8.79,310.42,1.1,993.62,Winter,22,1,2021,6.6
2021-01-23,5.45,0.08,1.54,6.05,82.5,8.54,280.42,-0.2,997.44,Winter,23,1,2021,5.45
2021-01-24,5.3,0.0,1.74,6.13,82.46,15.04,307.08,0.05,999.17,Winter,24,1,2021,5.3
2021-01-25,6.8500000000000005,0.02,2.07,6.52,85.79,6.04,276.67,0.79,1011.75,Winter,25,1,2021,6.8500000000000005
2021-01-26,13.5,0.47,8.47,10.87,95.33,9.75,226.67,8.11,1009.15,Winter,26,1,2021,13.5
2021-01-27,15.1,0.19,9.53,11.86,98.75,8.38,204.17,9.48,1008.27,Winter,27,1,2021,15.1
2021-01-28,15.75,0.06,9.89,11.85,93.83,15.25,231.67,9.43,998.41,Winter,28,1,2021,15.75
2021-01-29,14.9,0.31,7.84,9.76,85.21,15.96,228.75,6.57,998.35,Winter,29,1,2021,14.9
2021-01-30,11.2,0.81,6.42,9.26,91.88,14.42,63.75,5.73,991.48,Winter,30,1,2021,11.2
2021-01-31,12.15,0.65,7.5,10.16,95.04,12.96,121.25,7.1,991.11,Winter,31,1,2021,12.15
2021-02-01,13.65,0.73,7.79,10.5,98.08,11.42,124.58,7.68,991.93,Winter,1,2,2021,13.65
2021-02-02,14.05,0.2,8.98,11.13,93.58,17.62,224.58,8.49,985.73,Winter,2,2,2021,14.05
2021-02-03,12.5,0.01,6.56,8.82,83.17,16.29,233.33,5.11,993.09,Winter,3,2,2021,12.5
2021-02-04,13.149999999999999,0.1,7.67,9.85,88.71,14.29,240.83,6.78,1001.35,Winter,4,2,2021,13.149999999999999
2021-02-05,9.95,0.01,4.9,7.75,82.33,12.5,303.33,3.3,1006.42,Winter,5,2,2021,9.95
2021-02-06,9.35,-0.0,4.9,7.92,85.5,9.54,275.0,3.64,1008.69,Winter,6,2,2021,9.35
2021-02-07,6.800000000000001,0.04,2.95,6.55,78.67,14.25,83.75,0.86,1006.57,Winter,7,2,2021,6.800000000000001
2021-02-08,4.75,0.02,1.2,5.13,66.75,16.83,98.75,-2.4,1005.58,Winter,8,2,2021,4.75
2021-02-09,3.85,0.01,0.44,4.72,64.5,19.29,82.08,-3.51,1004.0,Winter,9,2,2021,3.85
2021-02-10,4.0,0.05,0.27,4.9,69.62,13.83,80.42,-3.04,1015.55,Winter,10,2,2021,4.0
2021-02-11,5.35,0.69,2.23,6.34,81.46,24.17,126.67,0.35,1016.04,Winter,11,2,2021,5.35
2021-02-12,7.85,0.32,4.13,7.46,84.83,22.75,128.33,2.78,1018.4,Winter,12,2,2021,7.85
2021-02-13,12.25,0.76,7.38,10.02,93.88,28.0,147.5,6.9,1013.58,Winter,13,2,2021,12.25
2021-02-14,15.35,0.2,9.26,11.38,94.38,23.67,186.25,8.84,1005.86,Winter,14,2,2021,15.35
2021-02-15,14.5,0.25,8.84,11.02,93.96,18.79,185.0,8.4,1007.41,Winter,15,2,2021,14.5
2021-02-16,14.149999999999999,0.17,8.11,10.11,87.96,18.54,209.58,7.14,1001.32,Winter,16,2,2021,14.149999999999999
2021-02-17,12.600000000000001,0.3,7.31,9.52,86.5,18.38,201.25,6.15,996.94,Winter,17,2,2021,12.600000000000001
2021-02-18,10.450000000000001,0.11,5.11,7.84,82.54,19.29,235.83,3.45,996.09,Winter,18,2,2021,10.450000000000001
2021-02-19,14.049999999999999,0.91,9.27,11.62,98.54,27.12,185.42,9.17,989.26,Winter,19,2,2021,14.049999999999999
2021-02-20,14.6,0.16,8.65,10.77,91.67,20.5,180.83,7.96,987.06,Winter,20,2,2021,14.6
2021-02-21,13.2,0.03,7.5,9.53,85.17,13.42,200.0,6.26,1002.26,Winter,21,2,2021,13.2
2021-02-22,12.75,0.17,7.26,9.48,86.54,14.58,182.08,6.15,1010.08,Winter,22,2,2021,12.75
2021-02-23,15.6,1.12,10.07,12.25,97.75,30.79,185.0,9.95,1003.9,Winter,23,2,2021,15.6
2021-02-24,12.85,0.23,8.24,10.51,92.46,15.33,209.58,7.67,1012.84,Winter,24,2,2021,12.85
2021-02-25,11.3,0.01,5.32,7.88,80.46,8.04,252.5,3.52,1027.78,Winter,25,2,2021,11.3
2021-02-26,12.7,0.0,7.2,9.58,89.25,8.96,201.67,6.33,1035.72,Winter,26,2,2021,12.7
2021-02-27,12.65,-0.0,7.24,9.23,83.25,6.0,206.67,5.8,1040.05,Winter,27,2,2021,12.65
2021-02-28,10.45,0.01,5.13,8.33,90.04,7.62,195.0,4.28,1036.02,Winter,28,2,2021,10.45
2021-03-01,10.8,-0.0,5.6,8.19,82.79,10.88,97.5,4.08,1029.23,Spring,1,3,2021,10.8
2021-03-02,10.0,-0.0,5.92,8.63,87.29,7.5,83.75,4.84,1027.55,Spring,2,3,2021,10.0
2021-03-03,10.55,-0.0,5.48,8.44,88.92,6.17,90.42,4.54,1027.2,Spring,3,3,2021,10.55
2021-03-04,6.75,-0.0,3.39,7.06,84.58,5.83,132.92,2.0,1027.38,Spring,4,3,2021,6.75
2021-03-05,9.05,-0.0,3.98,6.61,70.79,10.08,101.25,1.03,1031.34,Spring,5,3,2021,9.05
2021-03-06,9.35,-0.0,3.58,5.88,62.04,7.67,147.08,-0.53,1032.67,Spring,6,3,2021,9.35
2021-03-07,7.8,-0.0,3.07,6.56,78.04,5.0,250.42,0.92,1028.61,Spring,7,3,2021,7.8
2021-03-08,10.85,0.02,5.12,8.29,89.5,8.29,240.42,4.22,1024.42,Spring,8,3,2021,10.85
2021-03-09,13.3,0.18,8.24,10.54,93.17,19.21,202.92,7.71,1014.35,Spring,9,3,2021,13.3
2021-03-10,15.7,0.4,9.4,11.46,93.88,23.75,220.0,8.91,994.84,Spring,10,3,2021,15.7
2021-03-11,11.9,0.2,5.52,7.85,77.79,21.21,265.42,3.43,996.25,Spring,11,3,2021,11.9
2021-03-12,11.600000000000001,0.27,5.27,7.9,80.75,20.88,252.92,3.52,997.81,Spring,12,3,2021,11.600000000000001
2021-03-13,8.25,0.18,3.66,6.85,78.71,20.17,282.92,1.6,1001.24,Spring,13,3,2021,8.25
2021-03-14,14.0,-0.0,6.4,8.38,76.25,15.92,284.17,4.26,1019.39,Spring,14,3,2021,14.0
2021-03-15,18.8,-0.0,9.52,11.02,84.54,8.12,295.83,8.28,1025.88,Spring,15,3,2021,18.8
2021-03-16,19.0,-0.0,9.52,10.74,82.29,8.17,323.75,8.0,1033.27,Spring,16,3,2021,19.0
2021-03-17,15.6,0.0,7.46,9.27,81.29,8.67,339.58,5.84,1037.42,Spring,17,3,2021,15.6
2021-03-18,16.9,-0.0,9.1,10.77,86.67,12.25,347.08,8.05,1034.71,Spring,18,3,2021,16.9
2021-03-19,17.0,-0.0,8.76,10.34,84.17,10.88,261.67,7.44,1032.0,Spring,19,3,2021,17.0
2021-03-20,17.4,-0.0,9.02,10.44,82.75,5.96,316.25,7.57,1034.38,Spring,20,3,2021,17.4
2021-03-21,15.85,-0.0,8.18,9.6,79.62,6.21,320.42,6.38,1032.15,Spring,21,3,2021,15.85
2021-03-22,13.399999999999999,-0.0,7.26,9.0,78.96,10.04,224.17,5.41,1026.38,Spring,22,3,2021,13.399999999999999
2021-03-23,14.299999999999999,0.01,7.81,9.44,80.04,16.5,209.17,6.03,1018.35,Spring,23,3,2021,14.299999999999999
2021-03-24,14.2,-0.0,7.3,9.29,83.08,13.25,230.0,5.85,1018.02,Spring,24,3,2021,14.2
2021-03-25,14.7,0.13,8.22,10.25,88.42,16.54,219.58,7.3,1012.04,Spring,25,3,2021,14.7
2021-03-26,10.75,0.22,4.48,7.4,79.17,18.04,257.92,2.48,1006.98,Spring,26,3,2021,10.75
2021-03-27,11.85,0.14,6.56,9.01,84.62,19.92,221.67,5.22,1016.06,Spring,27,3,2021,11.85
2021-03-28,16.05,0.26,10.42,12.44,96.5,25.5,220.42,10.19,1013.77,Spring,28,3,2021,16.05
2021-03-29,15.7,0.02,10.16,12.22,96.54,20.12,207.92,9.93,1020.82,Spring,29,3,2021,15.7
2021-03-30,12.45,0.0,7.95,10.49,95.71,6.08,172.92,7.65,1024.36,Spring,30,3,2021,12.45
2021-03-31,12.399999999999999,0.01,7.61,10.4,98.75,4.29,228.75,7.52,1019.13,Spring,31,3,2021,12.399999999999999
2021-04-01,17.0,0.0,9.4,10.96,86.33,10.58,71.25,8.3,1022.48,Spring,1,4,2021,17.0
2021-04-02,14.149999999999999,-0.0,7.12,9.1,82.5,8.92,80.0,5.6,1030.93,Spring,2,4,2021,14.149999999999999
2021-04-03,12.3,-0.0,5.86,7.95,76.17,7.42,106.25,3.6,1034.18,Spring,3,4,2021,12.3
2021-04-04,15.649999999999999,-0.0,6.6,8.73,81.67,10.38,322.5,4.94,1028.5,Spring,4,4,2021,15.649999999999999
2021-04-05,10.2,-0.0,4.34,6.58,66.08,15.88,303.75,0.72,1026.19,Spring,5,4,2021,10.2
2021-04-06,9.049999999999999,-0.0,2.75,5.62,64.42,13.04,337.08,-1.17,1028.37,Spring,6,4,2021,9.049999999999999
2021-04-07,12.3,0.03,5.5,7.81,77.0,9.88,303.75,3.34,1026.78,Spring,7,4,2021,12.3
2021-04-08,11.649999999999999,0.01,5.66,7.92,77.42,11.88,246.67,3.59,1020.63,Spring,8,4,2021,11.649999999999999
2021-04-09,12.25,0.05,5.36,7.85,79.96,6.04,219.58,3.46,1014.42,Spring,9,4,2021,12.25
2021-04-10,9.049999999999999,0.05,2.6,5.8,68.96,10.46,223.33,-0.79,1017.85,Spring,10,4,2021,9.049999999999999
2021-04-11,11.0,-0.0,3.08,5.7,65.25,11.58,330.42,-1.02,1024.45,Spring,11,4,2021,11.0
2021-04-12,13.200000000000001,0.01,5.8,7.9,75.25,8.17,280.83,3.47,1030.16,Spring,12,4,2021,13.200000000000001
2021-04-13,13.350000000000001,-0.0,6.57,8.85,83.29,6.08,226.25,5.14,1032.46,Spring,13,4,2021,13.350000000000001
2021-04-14,12.600000000000001,0.0,6.73,9.1,86.25,6.25,116.67,5.56,1032.9,Spring,14,4,2021,12.600000000000001
2021-04-15,14.65,-0.0,7.64,9.58,84.12,8.17,122.5,6.29,1031.95,Spring,15,4,2021,14.65
2021-04-16,13.8,-0.0,6.47,7.81,68.38,15.12,171.25,3.38,1029.5,Spring,16,4,2021,13.8
2021-04-17,15.0,0.0,7.23,8.44,71.25,16.0,180.83,4.5,1027.35,Spring,17,4,2021,15.0
2021-04-18,13.299999999999999,0.05,8.1,10.3,90.92,12.0,194.17,7.39,1023.23,Spring,18,4,2021,13.299999999999999
2021-04-19,14.450000000000001,0.13,8.3,10.32,89.12,10.79,165.42,7.43,1018.95,Spring,19,4,2021,14.450000000000001
2021-04-20,15.15,0.02,9.11,11.04,91.08,4.5,126.67,8.42,1018.46,Spring,20,4,2021,15.15
2021-04-21,15.950000000000001,0.0,8.45,9.92,81.33,10.88,62.92,6.85,1019.77,Spring,21,4,2021,15.950000000000001
2021-04-22,15.75,-0.0,8.27,9.61,78.33,13.38,96.25,6.35,1023.61,Spring,22,4,2021,15.75
2021-04-23,17.200000000000003,-0.0,8.42,9.18,70.96,16.46,91.25,5.73,1022.57,Spring,23,4,2021,17.200000000000003
2021-04-24,18.55,-0.0,8.52,8.72,63.88,14.92,83.75,4.96,1023.72,Spring,24,4,2021,18.55
2021-04-25,16.9,-0.0,7.72,8.4,66.75,11.46,82.5,4.38,1026.42,Spring,25,4,2021,16.9
2021-04-26,15.1,-0.0,7.68,9.01,74.88,8.0,135.0,5.41,1022.12,Spring,26,4,2021,15.1
2021-04-27,15.950000000000001,0.07,8.18,9.55,78.25,11.92,334.58,6.28,1012.39,Spring,27,4,2021,15.950000000000001
2021-04-28,14.45,-0.0,6.2,7.62,68.67,12.04,90.0,3.0,1012.05,Spring,28,4,2021,14.45
2021-04-29,12.8,0.39,5.9,8.1,78.29,6.0,228.75,3.9,1014.56,Spring,29,4,2021,12.8
2021-04-30,12.25,0.08,5.75,7.99,78.46,5.96,142.5,3.72,1016.65,Spring,30,4,2021,12.25
2021-05-01,12.75,-0.0,6.15,8.09,76.25,5.25,241.25,3.92,1018.57,Spring,1,5,2021,12.75
2021-05-02,13.7,-0.0,6.54,8.34,76.33,8.96,270.42,4.34,1020.63,Spring,2,5,2021,13.7
2021-05-03,17.0,0.44,8.69,10.04,79.88,26.25,244.17,6.88,1004.03,Spring,3,5,2021,17.0
2021-05-04,13.25,0.01,5.98,7.29,65.5,23.29,312.5,2.4,1009.08,Spring,4,5,2021,13.25
2021-05-05,12.85,0.06,5.24,7.25,71.04,10.75,264.17,2.33,1012.15,Spring,5,5,2021,12.85
2021-05-06,11.95,-0.0,4.57,6.62,67.17,9.67,148.33,1.06,1010.49,Spring,6,5,2021,11.95
2021-05-07,12.15,0.24,5.65,7.55,71.75,12.33,159.58,2.83,1013.2,Spring,7,5,2021,12.15
2021-05-08,17.05,0.73,10.98,12.75,94.0,18.67,191.67,10.55,992.96,Spring,8,5,2021,17.05
2021-05-09,17.65,0.06,10.37,11.95,89.71,23.38,188.75,9.59,985.87,Spring,9,5,2021,17.65
2021-05-10,16.55,0.17,9.22,10.79,85.25,17.92,217.08,7.99,990.43,Spring,10,5,2021,16.55
